tweet_id,dog_rating,rating_denominator,name,year,month,day,hour,stage,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
797236660651966464,12,10,Pancake,2016,11,12,0,None,Collie,0.767005,True,Border Collie,0.100844,True,Kelpie,0.0483681,True,21248,7226
796865951799083009,12,10,Tyr,2016,11,11,0,None,Cardigan,0.8391290000000001,True,Boston Bull,0.0806985,True,Pembroke,0.034505,True,8153,2071
796759840936919040,11,10,Romeo,2016,11,10,17,None,American Staffordshire Terrier,0.463996,True,Staffordshire Bullterrier,0.155566,True,Weimaraner,0.137587,True,12609,3321
796484825502875648,12,10,None,2016,11,9,22,Doggo,Cocker Spaniel,0.116924,True,Seat Belt,0.107511,False,Australian Terrier,0.0998434,True,8054,1920
796387464403357696,12,10,Snicku,2016,11,9,16,None,Pekinese,0.461164,True,Pomeranian,0.28865,True,Siamese Cat,0.052423,False,11697,4529
796149749086875649,11,10,Ruby,2016,11,9,0,None,Golden Retriever,0.600276,True,Labrador Retriever,0.140798,True,Seat Belt,0.0873548,False,34363,15581
796116448414461957,11,10,None,2016,11,8,22,None,Cardigan,0.700182,True,Pembroke,0.260738,True,Papillon,0.0171099,True,9683,2633
796080075804475393,12,10,Yogi,2016,11,8,20,None,Chow,0.973846,True,Tibetan Mastiff,0.014109899999999996,True,Gibbon,0.00235832,False,9005,2522
796031486298386433,13,10,Daisy,2016,11,8,16,None,Golden Retriever,0.893775,True,Labrador Retriever,0.0701398,True,Doormat,0.00841853,False,11514,4008
795464331001561088,13,10,None,2016,11,7,3,Doggo,Golden Retriever,0.193082,True,Chesapeake Bay Retriever,0.157927,True,Soft-Coated Wheaten Terrier,0.124684,True,52936,25920
795400264262053889,12,10,Brody,2016,11,6,22,None,Golden Retriever,0.925494,True,Labrador Retriever,0.0592408,True,Tennis Ball,0.00449534,False,10726,3122
795076730285391872,11,10,Bailey,2016,11,6,1,None,Gas Pump,0.676439,False,Harvester,0.049995300000000006,False,Swing,0.0446596,False,17262,5911
794926597468000259,12,10,Mack,2016,11,5,15,None,Teddy,0.569566,False,Bath Towel,0.173745,False,Toy Poodle,0.0376618,True,10933,2508
794332329137291264,12,10,Nimbus,2016,11,4,0,None,Samoyed,0.988307,True,Malamute,0.00490635,True,Great Pyrenees,0.00290129,True,10200,2890
794205286408003585,14,10,Laika,2016,11,3,15,Pupper,Pedestal,0.66266,False,Fountain,0.294827,False,Brass,0.0203711,False,9800,3604
793962221541933056,12,10,Maximus,2016,11,2,23,None,Labrador Retriever,0.8616510000000001,True,Golden Retriever,0.0444618,True,Staffordshire Bullterrier,0.016496700000000003,True,17892,5316
793845145112371200,13,10,Clark,2016,11,2,16,None,Old English Sheepdog,0.7652770000000001,True,Bedlington Terrier,0.112753,True,Kerry Blue Terrier,0.0476617,True,9797,2038
793601777308463104,12,10,Dobby,2016,11,1,23,None,Miniature Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy Terrier,0.0891487,True,8481,1773
793500921481273345,12,10,Fiona,2016,11,1,17,None,Golden Retriever,0.326122,True,Labrador Retriever,0.219904,True,Chesapeake Bay Retriever,0.163366,True,11375,2586
793286476301799424,13,10,Moreton,2016,11,1,3,None,Afghan Hound,0.274637,True,Borzoi,0.142204,True,Doormat,0.109677,False,26152,10009
793271401113350145,12,10,Dave,2016,11,1,2,None,Siberian Husky,0.231695,True,Eskimo Dog,0.206749,True,Pembroke,0.0701195,True,9205,2583
793256262322548741,12,10,None,2016,11,1,1,None,Basset,0.207622,True,Walker Hound,0.0605742,True,Beagle,0.0412205,True,21249,9079
793241302385262592,13,10,Tucker,2016,11,1,0,None,Golden Retriever,0.559308,True,Labrador Retriever,0.390222,True,Cocker Spaniel,0.0363157,True,11185,3562
793226087023144960,11,10,Juno,2016,10,31,23,None,Wire-Haired Fox Terrier,0.456047,True,Lakeland Terrier,0.273428,True,English Springer,0.0836433,True,10458,3111
793210959003287553,10,10,Maude,2016,10,31,22,None,Doormat,0.874431,False,French Bulldog,0.0187591,True,Boston Bull,0.0151344,True,9494,3055
793195938047070209,12,10,Lily,2016,10,31,21,Puppo,Labrador Retriever,0.654762,True,Golden Retriever,0.0741,True,Chihuahua,0.0423393,True,16251,6129
793180763617361921,11,10,Newt,2016,10,31,20,None,Lakeland Terrier,0.266824,True,Irish Terrier,0.218783,True,Airedale,0.13296,True,7374,2168
793165685325201412,12,10,Benji,2016,10,31,19,None,Golden Retriever,0.946224,True,Labrador Retriever,0.0364766,True,Doormat,0.00235285,False,10012,3024
793150605191548928,11,10,Nida,2016,10,31,18,None,Italian Greyhound,0.193869,True,Bluetick,0.16038,True,Standard Poodle,0.12598199999999998,True,6565,1851
793135492858580992,13,10,None,2016,10,31,17,None,Bakery,0.737041,False,Saltshaker,0.05239590000000001,False,Teddy,0.0465926,False,6872,2713
793120401413079041,11,10,Robin,2016,10,31,16,None,Labrador Retriever,0.7249439999999999,True,Golden Retriever,0.169744,True,Kuvasz,0.0355023,True,13494,4249
792913359805018113,13,10,None,2016,10,31,2,None,Web Site,0.226716,False,Lighter,0.0819414,False,Switch,0.0390086,False,15241,4369
792883833364439040,12,10,Bailey,2016,10,31,0,None,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard Poodle,8.31451e-05,True,12027,4652
792773781206999040,12,10,Monster,2016,10,30,17,None,Yorkshire Terrier,0.912804,True,Silky Terrier,0.06782250000000001,True,Australian Terrier,0.00445069,True,7806,1825
792394556390137856,12,10,BeBe,2016,10,29,15,None,Cocker Spaniel,0.746387,True,Irish Setter,0.0916151,True,Miniature Poodle,0.061078199999999985,True,14304,4670
792050063153438720,11,10,Remus,2016,10,28,17,None,Komondor,0.942856,True,Swab,0.05271519999999999,False,Tibetan Terrier,0.002743,True,7628,1967
791672322847637504,13,10,None,2016,10,27,16,None,Golden Retriever,0.705092,True,Labrador Retriever,0.219721,True,Kuvasz,0.015965,True,12494,3398
791406955684368384,12,10,Levi,2016,10,26,22,None,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,13942,4480
791312159183634433,12,10,Mabel,2016,10,26,16,None,Miniature Pinscher,0.892925,True,Toy Terrier,0.0955238,True,Doberman,0.00354426,True,9347,2763
790987426131050500,12,10,Misty,2016,10,25,18,None,Cocker Spaniel,0.349195,True,Flat-Coated Retriever,0.309535,True,Newfoundland,0.104768,True,10515,2324
790946055508652032,12,10,Betty,2016,10,25,16,Puppo,Dishwasher,0.700466,False,Golden Retriever,0.245773,True,Chow,0.0390117,True,17679,5103
790698755171364864,12,10,Mosby,2016,10,24,23,None,Bernese Mountain Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,8715,2078
790581949425475584,11,10,Duke,2016,10,24,15,None,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True,21979,7818
790337589677002753,12,10,Maggie,2016,10,23,23,None,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy Terrier,0.102299,True,8311,2025
790277117346975746,11,10,Bruce,2016,10,23,19,None,Labrador Retriever,0.427742,True,Great Dane,0.190503,True,Curly-Coated Retriever,0.146427,True,13355,3460
789986466051088384,12,10,Happy,2016,10,23,0,None,Tub,0.479477,False,Bathtub,0.325106,False,Golden Retriever,0.07853049999999999,True,9825,2514
789628658055020548,13,10,Eli,2016,10,22,0,None,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True,7984,1936
789599242079838210,12,10,Brownie,2016,10,21,22,None,Chesapeake Bay Retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador Retriever,0.0174985,True,7189,2105
789530877013393408,12,10,Rizzy,2016,10,21,18,None,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian Elkhound,0.151024,True,12505,3670
789268448748703744,10,10,Stella,2016,10,21,0,None,Malamute,0.81286,True,Siberian Husky,0.120853,True,Eskimo Dog,0.0242693,True,9695,2812
789137962068021249,12,10,Bo,2016,10,20,16,None,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,10321,3043
788908386943430656,11,10,Lucy,2016,10,20,1,None,Remote Control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden Retriever,0.0340897,True,29129,13468
788765914992902144,12,10,Butter,2016,10,19,15,None,Cocker Spaniel,0.500509,True,Golden Retriever,0.27273400000000003,True,Jigsaw Puzzle,0.041475800000000014,False,29139,11201
788412144018661376,11,10,Dexter,2016,10,18,16,None,Golden Retriever,0.805238,True,Labrador Retriever,0.113798,True,Brittany Spaniel,0.0385587,True,16553,5754
788178268662984705,13,10,None,2016,10,18,0,None,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic Fox,0.0360719,False,7680,2301
788150585577050112,13,10,Leo,2016,10,17,22,None,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,6534,1416
788039637453406209,12,10,None,2016,10,17,15,None,Beach Wagon,0.362925,False,Minivan,0.304759,False,Limousine,0.101702,False,6535,1437
787810552592695296,11,10,Frank,2016,10,17,0,None,Pug,0.362835,True,French Bulldog,0.221864,True,English Setter,0.0804183,True,9205,3322
787717603741622272,13,10,Tonks,2016,10,16,18,Puppo,German Shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999999,True,10859,3025
787397959788929025,11,10,Moose,2016,10,15,21,None,Chihuahua,0.900483,True,Toy Terrier,0.0210845,True,Miniature Pinscher,0.019484,True,11535,3079
787322443945877504,10,10,Lincoln,2016,10,15,16,None,Seat Belt,0.747739,False,Golden Retriever,0.105703,True,Dingo,0.0172568,False,8271,1901
786963064373534720,12,10,Rory,2016,10,14,16,None,Golden Retriever,0.915303,True,Saluki,0.0462126,True,Labrador Retriever,0.0375041,True,28234,8669
786664955043049472,12,10,None,2016,10,13,20,None,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True,11311,2776
786595970293370880,11,10,Dale,2016,10,13,15,None,Pembroke,0.709512,True,Cardigan,0.28717800000000004,True,Chow,0.000570176,True,9992,3362
786363235746385920,13,10,Rizzo,2016,10,13,0,Doggo,Golden Retriever,0.929266,True,Labrador Retriever,0.0628667,True,Saluki,0.00215669,True,11563,3796
786233965241827333,11,10,Mattie,2016,10,12,15,None,Labrador Retriever,0.478193,True,Schipperke,0.224817,True,Staffordshire Bullterrier,0.0773956,True,16241,5180
785927819176054784,12,10,Lucy,2016,10,11,19,None,Teddy,0.97207,False,Toy Poodle,0.00849262,True,Chow,0.00288271,True,12055,3436
785872687017132033,12,10,Rusty,2016,10,11,16,None,Great Pyrenees,0.392108,True,Golden Retriever,0.198358,True,Pekinese,0.143328,True,7084,1978
785639753186217984,10,10,Pinot,2016,10,11,0,"Doggo, Pupper",Porcupine,0.978042,False,Sea Urchin,0.0061063,False,Echidna,0.00544197,False,8294,2405
785533386513321988,11,10,Dallas,2016,10,10,17,None,Miniature Pinscher,0.436023,True,Black-And-Tan Coonhound,0.258049,True,Rottweiler,0.145231,True,9660,2173
785264754247995392,12,10,Doc,2016,10,9,23,None,Teddy,0.6748930000000001,False,Cradle,0.0567396,False,Chow,0.056137,True,7706,1766
785170936622350336,11,10,Hero,2016,10,9,17,None,Seat Belt,0.891193,False,Eskimo Dog,0.0274944,True,Samoyed,0.0195303,True,12812,5266
784826020293709826,13,10,Rusty,2016,10,8,18,None,Chow,0.0903414,True,Binoculars,0.08349880000000001,False,Irish Setter,0.0774556,True,10756,3507
784517518371221505,11,10,Frankie,2016,10,7,22,None,Malamute,0.757764,True,Eskimo Dog,0.151248,True,Siberian Husky,0.08484019999999999,True,9511,2749
784431430411685888,12,10,Stormy,2016,10,7,16,None,Miniature Poodle,0.744819,True,Toy Poodle,0.243192,True,Standard Poodle,0.0109202,True,6037,1390
783839966405230592,13,10,Riley,2016,10,6,1,None,Quilt,0.333739,False,Siamese Cat,0.136245,False,Three-Toed Sloth,0.117464,False,31848,11709
783821107061198850,12,10,Mairi,2016,10,6,0,None,Lakeland Terrier,0.26565900000000003,True,Golden Retriever,0.196414,True,Standard Poodle,0.133534,True,7796,2118
783695101801398276,12,10,Loomis,2016,10,5,15,None,Chow,0.314265,True,Golden Retriever,0.300435,True,Australian Terrier,0.0494869,True,11081,3497
783466772167098368,11,10,Finn,2016,10,5,0,None,Chihuahua,0.789,True,Miniature Pinscher,0.115916,True,Toy Terrier,0.0362939,True,8953,2438
783391753726550016,13,10,Godi,2016,10,4,19,None,Norwegian Elkhound,0.87713,True,Cairn,0.0862406,True,Keeshond,0.0110191,True,17870,5961
783334639985389568,12,10,Dave,2016,10,4,15,None,Cardigan,0.593858,True,Shetland Sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,30952,12681
783085703974514689,11,10,Earl,2016,10,3,23,None,Chesapeake Bay Retriever,0.240602,True,Airedale,0.164088,True,Boxer,0.134506,True,8622,2403
782969140009107456,12,10,Cali,2016,10,3,15,None,Seat Belt,0.474292,False,Golden Retriever,0.17139300000000002,True,Labrador Retriever,0.110592,True,25557,7959
782747134529531904,11,10,Deacon,2016,10,3,1,Doggo,Golden Retriever,0.560699,True,Otterhound,0.199482,True,Clumber,0.0406818,True,7913,1509
782722598790725632,10,10,Penny,2016,10,2,23,None,Irish Setter,0.574557,True,Golden Retriever,0.339251,True,Seat Belt,0.0461082,False,18313,5852
782598640137187329,11,10,Timmy,2016,10,2,15,None,Malamute,0.8408709999999999,True,Tibetan Mastiff,0.140516,True,Eskimo Dog,0.0120116,True,8250,2027
782305867769217024,12,10,Sampson,2016,10,1,19,Doggo,Briard,0.5044270000000001,True,Soft-Coated Wheaten Terrier,0.390678,True,Lhasa,0.0345955,True,17647,6040
781955203444699136,11,10,Chipson,2016,9,30,20,None,Pool Table,0.179568,False,Dining Table,0.154396,False,Microwave,0.0336905,False,11780,3643
781661882474196992,5,10,None,2016,9,30,1,None,Pembroke,0.438087,True,Golden Retriever,0.226954,True,Collie,0.07065160000000001,True,11056,2936
781524693396357120,12,10,None,2016,9,29,16,None,Tennis Ball,0.994712,False,Chesapeake Bay Retriever,0.0035225,True,Labrador Retriever,0.000921439,True,21986,6008
781251288990355457,11,10,Oakley,2016,9,28,21,None,Mexican Hairless,0.8877709999999999,True,Italian Greyhound,0.0306664,True,Seat Belt,0.0267298,False,8937,2268
781163403222056960,10,10,None,2016,9,28,16,None,Shetland Sheepdog,0.973841,True,Collie,0.0251876,True,Border Collie,0.000297311,True,10356,2960
780931614150983680,13,10,None,2016,9,28,0,Puppo,Padlock,0.731564,False,Necklace,0.0654616,False,Chain,0.0364691,False,22929,7946
780858289093574656,10,10,Dash,2016,9,27,19,None,Chesapeake Bay Retriever,0.488555,True,Sussex Spaniel,0.27165500000000004,True,Kelpie,0.106913,True,7628,2167
780800785462489090,11,10,Koda,2016,9,27,16,None,Siberian Husky,0.951963,True,Eskimo Dog,0.0353461,True,Pembroke,0.00886194,True,5824,1406
780601303617732608,12,10,Hercules,2016,9,27,2,None,Saint Bernard,0.995143,True,Cardigan,0.00304359,True,English Springer,0.00104955,True,12809,3607
780543529827336192,12,10,None,2016,9,26,23,None,Golden Retriever,0.628312,True,Labrador Retriever,0.317365,True,Tibetan Mastiff,0.0122601,True,6667,1868
780459368902959104,11,10,Bear,2016,9,26,17,None,Great Dane,0.382491,True,German Shepherd,0.312026,True,Bull Mastiff,0.0332719,True,5600,1156
780192070812196864,11,10,None,2016,9,25,23,None,Vizsla,0.144012,True,Mongoose,0.09147360000000003,False,Hatchet,0.0735447,False,9219,2414
779834332596887552,11,10,Scout,2016,9,25,0,None,Golden Retriever,0.99383,True,Cocker Spaniel,0.00314271,True,Great Pyrenees,0.000917414,True,20059,7658
779377524342161408,12,10,None,2016,9,23,17,Pupper,Sundial,0.17092100000000002,False,Cash Machine,0.0603586,False,Maze,0.0549814,False,9344,3364
779123168116150273,12,10,Reggie,2016,9,23,1,None,Toy Poodle,0.43108,True,Soft-Coated Wheaten Terrier,0.0603649,True,Cocker Spaniel,0.059845400000000014,True,12489,3947
779056095788752897,13,10,None,2016,9,22,20,None,Chihuahua,0.721188,True,Toy Terrier,0.112943,True,Kelpie,0.0533645,True,15658,4887
778990705243029504,11,10,Jay,2016,9,22,16,None,Cocker Spaniel,0.7153510000000001,True,Labrador Retriever,0.207056,True,Chihuahua,0.0285194,True,21156,7846
778748913645780993,11,10,Mya,2016,9,22,0,None,Staffordshire Bullterrier,0.351434,True,Boxer,0.201478,True,American Staffordshire Terrier,0.14283800000000002,True,7294,1434
778650543019483137,10,10,Strider,2016,9,21,17,None,German Shepherd,0.515699,True,Malinois,0.300292,True,Kelpie,0.08702230000000001,True,6094,1617
778624900596654080,11,10,Penny,2016,9,21,16,None,Airedale,0.786089,True,Irish Terrier,0.121488,True,Lakeland Terrier,0.0146031,True,4916,1090
778408200802557953,14,10,None,2016,9,21,1,None,Pembroke,0.8483620000000001,True,Cardigan,0.108124,True,Beagle,0.0119417,True,14441,4698
778383385161035776,13,10,Nala,2016,9,21,0,None,Collie,0.345266,True,Borzoi,0.312823,True,Border Collie,0.213011,True,6187,1199
778286810187399168,11,10,Stanley,2016,9,20,17,None,Boston Bull,0.32207,True,Pug,0.229903,True,Muzzle,0.10142,False,10985,3562
778039087836069888,12,10,None,2016,9,20,1,Pupper,German Shepherd,0.717776,True,Malinois,0.111175,True,Norwegian Elkhound,0.0588024,True,8955,2839
777885040357281792,3,10,Wesley,2016,9,19,15,None,Afghan Hound,0.123529,True,Basset,0.119682,True,Siberian Husky,0.108709,True,6733,1776
777684233540206592,12,10,None,2016,9,19,1,None,Cocker Spaniel,0.253442,True,Golden Retriever,0.16285,True,Otterhound,0.110921,True,11870,3177
777621514455814149,12,10,Derek,2016,9,18,21,None,Chow,0.999823,True,Norwich Terrier,5.6448500000000014e-05,True,Pomeranian,2.76806e-05,True,9270,2687
777189768882946048,12,10,Jeffrey,2016,9,17,16,None,Chihuahua,0.988412,True,Mexican Hairless,0.00417722,True,Hog,0.00150658,False,15143,4666
776813020089548800,12,10,Solomon,2016,9,16,16,None,Toy Poodle,0.51661,True,Miniature Poodle,0.255033,True,Standard Poodle,0.168989,True,5161,1308
776477788987613185,11,10,Huck,2016,9,15,17,Pupper,Labrador Retriever,0.8848389999999999,True,Chesapeake Bay Retriever,0.0575651,True,Paintbrush,0.00576608,False,9339,3009
776218204058357768,13,10,None,2016,9,15,0,Floofer,Samoyed,0.940326,True,Pomeranian,0.055527199999999985,True,Keeshond,0.00222635,True,31676,17233
776201521193218049,10,10,O,2016,9,14,23,None,Rottweiler,0.502228,True,Black-And-Tan Coonhound,0.154594,True,Bloodhound,0.135176,True,10146,2716
776113305656188928,11,10,Sampson,2016,9,14,17,Pupper,Mousetrap,0.777468,False,Black Widow,0.0939402,False,Paddlewheel,0.0174919,False,12413,4686
776088319444877312,10,10,None,2016,9,14,16,None,Web Site,0.999916,False,Pug,7.657020000000001e-05,True,Menu,2.16468e-06,False,1931,164
775842724423557120,12,10,Blue,2016,9,13,23,None,Chow,0.520022,True,Bath Towel,0.0287747,False,French Bulldog,0.0259901,True,12374,2884
775733305207554048,11,10,Anakin,2016,9,13,16,Doggo,Long-Horned Beetle,0.6138520000000001,False,Ox,0.0294728,False,Rhinoceros Beetle,0.0278061,False,14622,4300
775729183532220416,13,10,None,2016,9,13,16,None,Web Site,0.989407,False,Hand-Held Computer,0.00213902,False,Menu,0.00211536,False,13637,4920
775364825476165632,11,10,Finley,2016,9,12,16,Doggo,Beagle,0.571229,True,Chihuahua,0.175257,True,Pembroke,0.034306300000000005,True,7850,3203
775085132600442880,13,10,Tucker,2016,9,11,21,None,Chow,0.316565,True,Golden Retriever,0.241929,True,Pomeranian,0.157524,True,16415,5088
774757898236878852,12,10,Finley,2016,9,10,23,None,Toy Poodle,0.7199409999999999,True,Miniature Poodle,0.251546,True,Lakeland Terrier,0.00700838,True,9028,1907
774639387460112384,10,10,Sprinkles,2016,9,10,16,None,Walker Hound,0.6275930000000001,True,Basenji,0.128705,True,Ibizan Hound,0.126282,True,7096,1859
774314403806253056,14,10,None,2016,9,9,18,None,Eskimo Dog,0.5960449999999999,True,Siberian Husky,0.223067,True,Saluki,0.0363247,True,23001,6001
773985732834758656,11,10,Winnie,2016,9,8,20,Pupper,Giant Panda,0.451149,False,Fur Coat,0.148001,False,Pug,0.10957,True,11333,4172
773922284943896577,12,10,Heinrich,2016,9,8,16,None,Pomeranian,0.554331,True,Samoyed,0.432158,True,Chow,0.00319942,True,6752,1867
773704687002451968,12,10,Loki,2016,9,8,2,None,Silky Terrier,0.324251,True,Yorkshire Terrier,0.18121,True,Airedale,0.133436,True,6970,1745
773670353721753600,10,10,Shakespeare,2016,9,7,23,None,Old English Sheepdog,0.969311,True,Maltese Dog,0.013243,True,Soft-Coated Wheaten Terrier,0.00485731,True,5613,1395
773547596996571136,11,10,Chelsea,2016,9,7,15,Pupper,Norwegian Elkhound,0.372202,True,Chesapeake Bay Retriever,0.13718699999999998,True,Malamute,0.07143619999999999,True,23325,6648
773308824254029826,12,10,Bungalo,2016,9,6,23,None,Shopping Cart,0.572349,False,Labrador Retriever,0.151406,True,Shopping Basket,0.107102,False,24530,8040
773247561583001600,10,10,Chip,2016,9,6,19,None,Seat Belt,0.713588,False,Miniature Pinscher,0.08336879999999999,True,Brabancon Griffon,0.0756961,True,9940,3465
773191612633579521,12,10,Grey,2016,9,6,16,None,Blenheim Spaniel,0.427766,True,Shih-Tzu,0.219256,True,Welsh Springer Spaniel,0.14461400000000002,True,10534,4425
772877495989305348,11,10,None,2016,9,5,19,None,Tabby,0.218303,False,Norwegian Elkhound,0.138523,True,Wombat,0.0742172,False,9050,4164
772826264096874500,11,10,Roosevelt,2016,9,5,15,None,Basset,0.915351,True,Walker Hound,0.0724159,True,Beagle,0.00822894,True,8446,2518
772581559778025472,10,10,None,2016,9,4,23,None,Newfoundland,0.574345,True,Border Collie,0.128352,True,Saint Bernard,0.0594755,True,6844,1816
772193107915964416,12,10,Willem,2016,9,3,22,Pupper,Pembroke,0.367945,True,Chihuahua,0.223522,True,Pekinese,0.164871,True,6354,1492
772152991789019136,10,10,None,2016,9,3,19,None,Golden Retriever,0.275318,True,Irish Setter,0.100988,True,Vizsla,0.07352489999999999,True,3991,1202
772117678702071809,12,10,Jack,2016,9,3,17,None,Labrador Retriever,0.217821,True,Beagle,0.157677,True,Golden Retriever,0.127726,True,3962,792
772114945936949249,10,10,Finn,2016,9,3,16,None,Chihuahua,0.803293,True,Toy Terrier,0.052979999999999985,True,Italian Greyhound,0.0372388,True,2867,506
772102971039580160,11,10,Penny,2016,9,3,16,None,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland Sheepdog,0.0637031,True,4223,997
771770456517009408,11,10,Davey,2016,9,2,18,None,Papillon,0.53318,True,Collie,0.192031,True,Border Collie,0.121626,True,12655,3651
771500966810099713,12,10,Dakota,2016,9,2,0,None,Labrador Retriever,0.833952,True,Golden Retriever,0.103223,True,Soccer Ball,0.0120939,False,8724,2819
771380798096281600,11,10,Fizz,2016,9,1,16,None,Collie,0.503728,True,Border Collie,0.450944,True,English Springer,0.0126928,True,11083,5481
771136648247640064,11,10,Dixie,2016,9,1,0,None,Bathtub,0.36866,False,Golden Retriever,0.297402,True,Tub,0.201711,False,9666,3152
771102124360998913,12,10,Charlie,2016,8,31,21,None,Labrador Retriever,0.568789,True,Pug,0.179918,True,Staffordshire Bullterrier,0.0344374,True,6575,1548
771014301343748096,7,10,None,2016,8,31,15,None,Meerkat,0.202335,False,Doormat,0.11179,False,Macaque,0.0889253,False,7234,1776
770787852854652928,10,10,Winston,2016,8,31,0,None,Bernese Mountain Dog,0.787812,True,Greater Swiss Mountain Dog,0.163946,True,Entlebucher,0.020293400000000003,True,5211,1303
770772759874076672,11,10,Sebastian,2016,8,30,23,None,Chow,0.979515,True,Golden Retriever,0.0102187,True,Pomeranian,0.00460604,True,5469,1517
770655142660169732,11,10,None,2016,8,30,16,None,Madagascar Cat,0.494803,False,Skunk,0.161184,False,Paper Towel,0.0915715,False,7725,1873
770414278348247044,11,10,Al,2016,8,30,0,None,Maillot,0.5805279999999999,False,Maillot,0.08144889999999999,False,Golden Retriever,0.0535696,True,6625,2223
770293558247038976,10,10,Jackson,2016,8,29,16,None,Italian Greyhound,0.931668,True,Mexican Hairless,0.0388962,True,Whippet,0.0131514,True,6566,1600
770069151037685760,10,10,Carbon,2016,8,29,1,None,Boston Bull,0.414965,True,American Staffordshire Terrier,0.286985,True,Staffordshire Bullterrier,0.11497,True,7979,2472
769940425801170949,12,10,Klein,2016,8,28,16,None,Miniature Pinscher,0.796313,True,Chihuahua,0.15541300000000002,True,Staffordshire Bullterrier,0.0309433,True,33083,10365
769695466921623552,13,10,Titan,2016,8,28,0,None,Pug,0.407117,True,Muzzle,0.165638,False,Kuvasz,0.0458372,True,6728,1776
769212283578875904,12,10,DonDon,2016,8,26,16,None,Golden Retriever,0.16653800000000002,True,Pekinese,0.148215,True,Cocker Spaniel,0.0827351,True,5692,1838
768970937022709760,12,10,Kirby,2016,8,26,0,None,Pomeranian,0.182358,True,Golden Retriever,0.110658,True,Mousetrap,0.08639889999999999,False,15175,7022
768855141948723200,11,10,Jesse,2016,8,25,16,None,Chow,0.7202189999999999,True,Brabancon Griffon,0.0583653,True,Rottweiler,0.0551135,True,4419,954
768609597686943744,10,10,Lou,2016,8,25,0,None,Basenji,0.183283,True,Italian Greyhound,0.136012,True,Whippet,0.0601299,True,4335,1295
768596291618299904,12,10,Oakley,2016,8,24,23,None,Great Pyrenees,0.729745,True,Golden Retriever,0.237961,True,Labrador Retriever,0.0209033,True,5284,1373
768473857036525572,11,10,Chevy,2016,8,24,15,None,Labrador Retriever,0.73917,True,Chesapeake Bay Retriever,0.246488,True,Kelpie,0.00689234,True,14344,3682
768193404517830656,8,10,Gerald,2016,8,23,21,Doggo,Lion,0.396984,False,Ram,0.30085100000000004,False,Cheetah,0.094474,False,11487,3807
767884188863397888,10,10,Tito,2016,8,23,0,None,Coral Reef,0.32774000000000003,False,Cliff,0.157182,False,Lakeside,0.0488096,False,5005,1503
767754930266464257,11,10,Philbert,2016,8,22,16,None,Vizsla,0.307794,True,Fountain,0.14218499999999998,False,Chesapeake Bay Retriever,0.113903,True,16865,5765
767500508068192258,12,10,Louie,2016,8,21,23,None,Chow,0.483228,True,Golden Retriever,0.16506300000000002,True,Norfolk Terrier,0.0601729,True,7871,2505
767191397493538821,13,10,None,2016,8,21,2,Doggo,Patio,0.708665,False,Boathouse,0.110056,False,Pier,0.039532300000000006,False,12909,4078
767122157629476866,13,10,Rupert,2016,8,20,22,None,Toy Poodle,0.873841,True,Miniature Poodle,0.0591918,True,Irish Terrier,0.035306,True,10652,3056
766793450729734144,10,10,Rufus,2016,8,20,0,None,Beagle,0.451697,True,Basset,0.197513,True,Bloodhound,0.07269860000000003,True,5343,1456
766693177336135680,11,10,Brudge,2016,8,19,17,None,Doberman,0.948355,True,Vizsla,0.015031999999999997,True,Rhodesian Ridgeback,0.00963084,True,4241,847
766423258543644672,9,10,Shadoe,2016,8,18,23,None,Keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian Elkhound,0.000253109,True,6337,1707
766313316352462849,12,10,Oscar,2016,8,18,16,None,Toy Poodle,0.966896,True,Miniature Poodle,0.0164243,True,Cocker Spaniel,0.0102271,True,7141,2023
766069199026450432,12,10,Juno,2016,8,18,0,None,Redbone,0.484855,True,Beagle,0.4375270000000001,True,Basset,0.0105854,True,4483,920
766008592277377025,11,10,Angel,2016,8,17,20,None,Welsh Springer Spaniel,0.7281529999999999,True,Basset,0.103842,True,Brittany Spaniel,0.06241430000000001,True,3943,529
